id,gm_time_s,extend_time_s,extend_g_time_s,ilp_time_s,syn_time_s
2807,0.0043,0.004,0.0038,1.1262,0.003
2808,0.0038,0.0032,0.0032,2.1385,0.003
2809,0.005,0.0044,0.0051,1.4795,0.003
2810,0.0021,0.0015,0.0018,0.1495,0.0016
2811,0.0021,0.0016,0.0018,0.1427,0.0016
2812,0.0044,0.0048,0.0044,2.4697,0.003
2813,0.0024,0.0018,0.002,0.2957,0.0017
2814,0.0048,0.0045,0.0042,1.2968,0.0032
2815,0.0031,0.0026,0.0027,0.7788,0.0023
2816,0.0054,0.0051,0.0048,3.3895,0.0037
2817,0.0065,0.0048,0.0045,1.7104,0.0033
2818,0.002,0.0015,0.0018,0.1399,0.0015
2819,0.0044,0.0041,0.0038,1.0239,0.003
2820,0.0018,0.0013,0.0016,0.0917,0.0014
2821,0.0018,0.0014,0.0015,0.1265,0.0013
2822,0.0039,0.0034,0.0041,0.707,0.0028
2823,0.0025,0.002,0.0022,0.3353,0.0018
2824,0.0038,0.0033,0.0033,0.7471,0.0025
2825,0.0036,0.0035,0.0031,0.5999,0.0025
2826,0.0031,0.0025,0.0027,0.3673,0.0021
2827,0.0024,0.0019,0.0021,0.2382,0.002
2828,0.0041,0.0036,0.0036,1.1341,0.0035
2829,0.0063,0.006,0.0047,6.2561,0.0037
2830,0.0033,0.0026,0.0028,0.9005,0.0023
2831,0.0077,0.0088,0.0069,100.3173,0.005
2832,0.0051,0.0044,0.0049,1.3918,0.0033
2833,0.003,0.0022,0.0025,0.3826,0.0022
2834,0.0033,0.0025,0.0027,0.3621,0.0024
2835,0.0048,0.0042,0.0041,2.6097,0.0035
2836,0.0043,0.0038,0.0038,1.8012,0.0029
2837,0.0052,0.0051,0.0046,6.7424,0.0036
2838,0.0038,0.0021,0.0024,0.3847,0.0019
2839,0.0037,0.0032,0.0032,1.3703,0.0026
2840,0.0022,0.0018,0.002,0.1818,0.0017
2841,0.0043,0.0038,0.0037,1.1965,0.003
2842,0.0014,0.001,0.0012,0.0486,0.0011
2843,0.0044,0.0047,0.0038,1.0021,0.003
2844,0.0038,0.0033,0.0042,0.7288,0.0033
2845,0.0035,0.003,0.003,0.6447,0.0024
2846,0.0035,0.0029,0.003,0.5763,0.0025
2847,0.0041,0.0037,0.0036,0.946,0.0029
2848,0.0027,0.0021,0.0023,0.5261,0.0019
2849,0.0024,0.0019,0.0021,0.2474,0.0018
2850,0.0047,0.0044,0.0042,5.2603,0.0032
2851,0.0046,0.0032,0.0033,0.6014,0.0026
2852,0.004,0.0037,0.0035,1.8181,0.0028
2853,0.0029,0.0023,0.0025,0.5402,0.002
2854,0.0026,0.0021,0.0022,0.5067,0.002
2855,0.0046,0.0042,0.0047,2.4317,0.0031
2856,0.0026,0.002,0.0022,0.3733,0.0018
2857,0.0033,0.0028,0.0029,0.8124,0.0024
2858,0.0022,0.0017,0.002,0.1776,0.0017
2859,0.0026,0.003,0.0023,0.2474,0.002
2860,0.0037,0.0032,0.0032,0.8307,0.0025
2861,0.0027,0.0021,0.0024,0.2491,0.0021
2862,0.0035,0.003,0.0031,1.6244,0.0026
2863,0.0049,0.0051,0.0043,5.161,0.0035
2864,0.0047,0.0032,0.0032,0.6542,0.0033
2865,0.0038,0.0033,0.0033,0.8671,0.0025
2866,0.0019,0.0014,0.0016,0.0815,0.0016
2867,0.0039,0.0037,0.0035,0.7804,0.0028
2868,0.0043,0.0038,0.0044,1.0929,0.0028
2869,0.0033,0.0026,0.0028,0.8789,0.0024
2870,0.002,0.0015,0.0017,0.1296,0.0015
2871,0.0047,0.0043,0.0041,4.2922,0.0032
2872,0.0025,0.002,0.0022,0.3082,0.002
2873,0.0028,0.0022,0.0025,0.6346,0.0021
2874,0.0029,0.0025,0.0028,0.3738,0.0022
2875,0.0028,0.0022,0.0024,0.4104,0.0019
2876,0.0022,0.0027,0.0019,0.1689,0.0018
2877,0.0036,0.0031,0.0032,1.2918,0.0025
2878,0.0043,0.0029,0.003,0.5618,0.0024
2879,0.0023,0.0017,0.002,0.2018,0.0017
2880,0.0019,0.0014,0.0016,0.151,0.0016
2881,0.0045,0.0042,0.004,1.2854,0.003
2882,0.0026,0.0021,0.003,0.3424,0.002
2883,0.0041,0.0036,0.0035,2.1724,0.0028
2884,0.0034,0.0028,0.0029,0.9171,0.0023
2885,0.0031,0.0027,0.0027,0.7991,0.0028
2886,0.0048,0.0043,0.0043,3.5504,0.0033
2887,0.0038,0.0033,0.0033,0.6545,0.0026
2888,0.0028,0.0023,0.0025,0.3353,0.0023
2889,0.0029,0.0023,0.0025,0.5485,0.002
2890,0.0023,0.0018,0.002,0.2252,0.0018
2891,0.0049,0.0037,0.0036,0.8511,0.0029
2892,0.003,0.0024,0.0026,0.5364,0.0021
2893,0.002,0.0024,0.0017,0.1402,0.0017
2894,0.0017,0.0013,0.0015,0.0767,0.0014
2895,0.0034,0.0029,0.0029,0.6003,0.0025
2896,0.0047,0.0043,0.0051,3.028,0.0033
2897,0.0035,0.003,0.0031,0.5867,0.0024
2898,0.0038,0.0032,0.0033,0.8492,0.0027
2899,0.0027,0.0021,0.0024,0.2368,0.002
2900,0.002,0.0015,0.0018,0.1449,0.0017
2901,0.0015,0.001,0.0013,0.063,0.0012
2902,0.0019,0.0014,0.0017,0.1299,0.0014
2903,0.0042,0.0038,0.0037,1.2159,0.0029
2904,0.0018,0.0014,0.0016,0.1267,0.0014
2905,0.0018,0.0013,0.0015,0.0834,0.0014
2906,0.003,0.0025,0.0027,0.4861,0.0028
2907,0.0035,0.0023,0.0024,0.5847,0.0019
2908,0.0032,0.0029,0.0029,0.5613,0.0024
2909,0.0038,0.0033,0.0036,1.1349,0.0027
2910,0.0028,0.0022,0.0025,0.3189,0.0021
2911,0.0043,0.0037,0.005,1.2466,0.0029
2912,0.0047,0.0051,0.0042,1.531,0.0031
2913,0.0026,0.0022,0.0024,0.4011,0.002
2914,0.0034,0.0029,0.0031,0.8762,0.0024
2915,0.0052,0.005,0.0046,9.5958,0.0033
2916,0.0023,0.0018,0.002,0.1921,0.0018
2917,0.0031,0.0025,0.0027,0.5721,0.0021
2918,0.0033,0.0028,0.0029,0.4857,0.0024
2919,0.0016,0.0012,0.0014,0.083,0.0014
2920,0.0025,0.001,0.0013,0.063,0.0012
2921,0.0031,0.0026,0.0027,0.4107,0.0024
2922,0.0019,0.0014,0.0017,0.1142,0.0015
2923,0.0047,0.0044,0.005,4.9015,0.0033
2924,0.0029,0.0024,0.0024,0.3467,0.0022
2925,0.0034,0.0028,0.0029,0.583,0.0023
2926,0.0027,0.0021,0.0023,0.2349,0.0021
2927,0.0034,0.0028,0.003,0.7575,0.0023
2928,0.0028,0.0022,0.0024,0.4088,0.0026
2929,0.0026,0.0021,0.0022,0.2799,0.0019
2930,0.0038,0.004,0.0033,0.7133,0.0027
2931,0.0042,0.0036,0.0036,0.9618,0.0029
2932,0.0038,0.0032,0.0033,0.6774,0.0026
2933,0.0023,0.0018,0.0021,0.2164,0.0019
2934,0.0041,0.0028,0.0028,0.9687,0.0022
2935,0.0028,0.0023,0.0024,0.2955,0.0021
2936,0.0038,0.0032,0.004,0.7729,0.0026
2937,0.0039,0.0034,0.0033,0.7528,0.0027
2938,0.003,0.0026,0.0027,0.4174,0.0023
2939,0.006,0.0059,0.0051,26.8839,0.004
2940,0.0027,0.0021,0.0022,0.3965,0.0018
2941,0.0046,0.0044,0.004,1.9194,0.0033
2942,0.0036,0.0032,0.0032,0.6683,0.0026
2943,0.0017,0.0012,0.0014,0.0661,0.0013
2944,0.0044,0.004,0.0038,0.916,0.003
2945,0.0048,0.0039,0.003,0.5629,0.0023
2946,0.0034,0.0027,0.0029,0.8779,0.0024
2947,0.0018,0.0014,0.0016,0.09,0.0014
2948,0.0034,0.0028,0.0038,1.0133,0.0029
2949,0.0033,0.0028,0.0028,0.4824,0.0024
2950,0.0027,0.0022,0.0022,0.2889,0.0018
2951,0.0036,0.0031,0.0032,1.7323,0.0025
2952,0.0023,0.0017,0.002,0.1744,0.0017
2953,0.0029,0.0023,0.0025,0.3307,0.0021
2954,0.0035,0.0031,0.0031,0.5517,0.0025
2955,0.0018,0.0013,0.0015,0.0915,0.0015
2956,0.005,0.0046,0.0044,4.0531,0.0035
2957,0.0031,0.0026,0.0026,0.4368,0.0021
2958,0.0021,0.0016,0.0019,0.1759,0.0018
2959,0.0032,0.0026,0.0027,0.8544,0.0022
2960,0.0034,0.002,0.0022,0.2205,0.002
2961,0.0044,0.004,0.0038,1.0076,0.0029
2962,0.0028,0.0023,0.0031,0.4992,0.0021
2963,0.0029,0.0024,0.0025,0.6796,0.002
2964,0.0036,0.0038,0.0031,1.0939,0.0026
2965,0.0018,0.0014,0.0016,0.0886,0.0015
2966,0.0018,0.0014,0.0016,0.1075,0.0015
2967,0.0026,0.0024,0.0022,0.4731,0.0019
2968,0.0036,0.0031,0.0032,0.9677,0.0026
2969,0.0027,0.0021,0.0022,0.2539,0.0024
2970,0.0015,0.0012,0.0013,0.0613,0.0012
2971,0.0047,0.0044,0.004,1.1337,0.0032
2972,0.0037,0.0034,0.0033,1.2133,0.0025
2973,0.0031,0.0025,0.0026,0.4191,0.0022
2974,0.0017,0.0014,0.0015,0.1023,0.0014
2975,0.0037,0.0022,0.0024,0.3007,0.0021
2976,0.0036,0.0031,0.0031,0.7915,0.0025
2977,0.0038,0.0032,0.004,0.8316,0.0027
2978,0.0019,0.0015,0.0017,0.1263,0.0015
2979,0.0026,0.002,0.0021,0.2713,0.002
2980,0.0056,0.0055,0.0049,2.6673,0.0038
2981,0.0041,0.0037,0.0036,1.7589,0.0028
2982,0.0031,0.0024,0.0026,0.4918,0.0023
2983,0.0026,0.0029,0.0024,0.236,0.0019
2984,0.0037,0.0035,0.0033,0.567,0.0027
2985,0.0028,0.0021,0.0024,0.6043,0.0021
2986,0.005,0.0046,0.0043,2.9659,0.0033
2987,0.004,0.0025,0.0027,0.4893,0.0022
2988,0.0021,0.0016,0.0018,0.2176,0.0016
2989,0.0022,0.0016,0.0018,0.1714,0.0016
2990,0.0029,0.0023,0.0034,0.6488,0.0028
2991,0.0034,0.0028,0.0029,0.6069,0.0023
2992,0.0019,0.0013,0.0016,0.1145,0.0015
2993,0.0024,0.0019,0.0021,0.2387,0.0017
2994,0.0033,0.0027,0.0028,0.4982,0.0023
2995,0.0027,0.0021,0.0023,0.4487,0.0019
2996,0.0032,0.0027,0.0029,0.8772,0.0025
2997,0.0022,0.0017,0.0019,0.2136,0.0017
2998,0.0052,0.0051,0.0046,1.9005,0.0035
2999,0.0043,0.0039,0.0037,1.5798,0.003
3000,0.0032,0.0025,0.0027,0.573,0.0022
3001,0.0032,0.0034,0.0027,0.524,0.0024
3002,0.0046,0.0032,0.0033,0.7325,0.0026
3003,0.0038,0.0033,0.0041,0.6994,0.0027
3004,0.0048,0.0044,0.0041,5.028,0.0033
3005,0.0022,0.0016,0.0019,0.1601,0.0016
3006,0.0027,0.0025,0.0024,0.2796,0.0021
3007,0.0027,0.0021,0.0023,0.2829,0.0019
3008,0.0037,0.0031,0.0033,0.6958,0.0026
3009,0.0036,0.0028,0.003,1.2666,0.0023
3010,0.0044,0.0035,0.0036,2.5576,0.0029
3011,0.0021,0.0014,0.0017,0.1477,0.0015
3012,0.0026,0.002,0.0022,0.299,0.0026
3013,0.0028,0.0025,0.0024,0.3371,0.002
3014,0.0035,0.0028,0.003,0.966,0.0025
3015,0.0022,0.0016,0.0018,0.1735,0.0017
3016,0.0024,0.002,0.0021,0.2833,0.0018
3017,0.0033,0.0018,0.0027,0.1719,0.0019
3018,0.0032,0.0026,0.0028,0.47,0.0023
3019,0.0041,0.0047,0.0036,2.1913,0.0028
3020,0.0032,0.0024,0.0027,0.6468,0.0022
3021,0.007,0.0072,0.006,24.6581,0.0048
3022,0.0024,0.002,0.0021,0.2014,0.0019
3023,0.0026,0.002,0.0022,0.3706,0.002
3024,0.0022,0.0016,0.0019,0.164,0.0016
3025,0.0015,0.0011,0.0013,0.051,0.0012
3026,0.0031,0.0025,0.0026,0.6215,0.0022
3027,0.0035,0.0029,0.0031,0.9297,0.0026
3028,0.0028,0.0021,0.0023,0.5076,0.0019
3029,0.0036,0.0032,0.0032,0.7402,0.0026
3030,0.0048,0.0035,0.0043,1.6727,0.0026
3031,0.0021,0.0016,0.0018,0.145,0.0017
3032,0.0027,0.002,0.0023,0.2934,0.0019
3033,0.002,0.0015,0.0017,0.1725,0.0021
3034,0.0028,0.0022,0.0023,0.4194,0.0019
3035,0.0049,0.0045,0.0043,3.3309,0.0033
3036,0.0035,0.0029,0.003,1.3181,0.0025
3037,0.005,0.0049,0.0041,2.5249,0.003
3038,0.006,0.0046,0.0045,3.8044,0.0035
3039,0.0045,0.004,0.0039,1.6599,0.0031
3040,0.0058,0.0057,0.0051,2.7248,0.0038
3041,0.0019,0.0013,0.0016,0.1076,0.0014
3042,0.0033,0.0019,0.0029,0.1933,0.0018
3043,0.0045,0.0042,0.0039,2.5093,0.0032
3044,0.0046,0.0044,0.0041,1.2699,0.0031
3045,0.0024,0.0019,0.0021,0.2265,0.0019
3046,0.0029,0.0024,0.0025,0.3485,0.002
3047,0.0018,0.0013,0.0016,0.0978,0.0015
3048,0.0027,0.0022,0.0024,0.2993,0.0019
3049,0.0035,0.0027,0.0029,0.6663,0.0024
3050,0.0037,0.0032,0.0033,1.1357,0.0026
3051,0.0039,0.0034,0.0034,0.7822,0.0026
3052,0.0042,0.0036,0.0036,1.8486,0.0035
3053,0.0028,0.0022,0.0024,0.2963,0.0022
3054,0.0028,0.0033,0.0025,0.3453,0.0021
3055,0.003,0.0024,0.0035,0.58,0.0022
3056,0.0041,0.0025,0.0027,0.4196,0.0021
3057,0.0035,0.003,0.003,0.5354,0.0025
3058,0.0026,0.002,0.0022,0.3032,0.0018
3059,0.0029,0.0022,0.0026,0.3707,0.0022
3060,0.0057,0.0054,0.0049,6.6402,0.0038
3061,0.0021,0.0014,0.0017,0.1387,0.0015
3062,0.0038,0.0034,0.0033,0.8539,0.0027
3063,0.0029,0.0022,0.0024,0.3107,0.0021
3064,0.0033,0.0027,0.0027,0.6594,0.0022
3065,0.003,0.0025,0.0026,0.795,0.002
3066,0.0031,0.0026,0.0026,0.8948,0.0022
3067,0.0037,0.0031,0.0033,0.5804,0.0025
3068,0.0024,0.0019,0.0029,0.2393,0.0018
3069,0.0046,0.0032,0.0033,1.755,0.0026
3070,0.0029,0.0024,0.0025,0.3513,0.0021
3071,0.0028,0.0028,0.0024,0.4583,0.002
3072,0.0025,0.0018,0.0021,0.2396,0.0017
3073,0.002,0.0015,0.0017,0.1026,0.0015
3074,0.0022,0.0018,0.0018,0.1703,0.0024
3075,0.0057,0.0055,0.0049,8.0403,0.0037
3076,0.0025,0.0019,0.0022,0.3755,0.0017
3077,0.0028,0.0026,0.0024,0.2789,0.0021
3078,0.002,0.0014,0.0017,0.1202,0.0015
3079,0.0043,0.004,0.0037,1.1193,0.003
3080,0.0044,0.0041,0.0038,3.5453,0.003
3081,0.0051,0.0048,0.0052,7.8672,0.0034
3082,0.0025,0.002,0.0022,0.2335,0.0018
3083,0.0038,0.0021,0.0263,0.4008,0.002
3084,0.0025,0.0019,0.0021,0.2399,0.0018
3085,0.0049,0.0046,0.0042,4.698,0.0033
3086,0.0044,0.0036,0.0036,1.663,0.003
3087,0.0032,0.0023,0.0026,0.6603,0.0021
3088,0.0033,0.0037,0.0028,0.7927,0.0024
3089,0.0037,0.0031,0.0032,0.6733,0.0025
3090,0.0034,0.0032,0.003,0.6015,0.0025
3091,0.0029,0.0025,0.0024,0.6829,0.0021
3092,0.0024,0.0019,0.0021,0.1768,0.0018
3093,0.0026,0.0019,0.0022,0.2092,0.0029
3094,0.0049,0.0044,0.0041,3.5064,0.0032
3095,0.002,0.0015,0.0022,0.1181,0.0014
3096,0.0022,0.0016,0.0018,0.1673,0.0016
3097,0.0044,0.0028,0.0028,0.9342,0.0024
3098,0.0036,0.0031,0.0031,0.7134,0.0025
3099,0.0026,0.002,0.0022,0.3117,0.0018
3100,0.0035,0.0031,0.003,0.5579,0.0025
3101,0.0019,0.0015,0.0017,0.1487,0.0015
3102,0.0058,0.0047,0.0043,4.7694,0.0034
3103,0.0025,0.0018,0.0021,0.1924,0.0018
3104,0.0022,0.0016,0.0018,0.1684,0.0016
3105,0.0046,0.0048,0.0039,1.3685,0.0029
3106,0.0028,0.0023,0.0024,0.3095,0.0022
3107,0.0019,0.0015,0.0016,0.1086,0.0015
3108,0.0045,0.0041,0.0038,1.0901,0.0032
3109,0.0034,0.0029,0.0035,0.4985,0.0026
3110,0.0057,0.0044,0.0041,4.0836,0.0033
3111,0.0027,0.0023,0.0024,0.2592,0.0022
3112,0.0038,0.0033,0.0032,1.5816,0.0026
3113,0.0036,0.0029,0.003,0.9164,0.0024
3114,0.0082,0.0091,0.0069,49.3626,0.0058
3115,0.0028,0.0022,0.0023,0.4738,0.0019
3116,0.0041,0.0038,0.0035,1.4679,0.0029
3117,0.0027,0.0022,0.0023,0.2405,0.0019
3118,0.0034,0.0028,0.0029,0.6452,0.0025
3119,0.0026,0.0021,0.0022,0.1916,0.0018
3120,0.0042,0.0046,0.0043,1.523,0.0029
3121,0.0022,0.0019,0.0019,0.2103,0.0017
3122,0.0053,0.0038,0.0036,0.9613,0.003
3123,0.0028,0.0024,0.0023,0.5038,0.0021
3124,0.0033,0.0027,0.0029,0.6416,0.0023
3125,0.0044,0.0046,0.0038,0.9898,0.0031
3126,0.0031,0.0025,0.0025,0.4042,0.0021
3127,0.0028,0.0022,0.0024,0.3596,0.0021
3128,0.0023,0.0018,0.0019,0.2058,0.0017
3129,0.0041,0.004,0.0035,0.7949,0.003
3130,0.003,0.0025,0.0026,0.4076,0.0023
3131,0.003,0.0025,0.0026,0.4081,0.0022
3132,0.0042,0.0037,0.0041,0.8486,0.003
3133,0.0028,0.0023,0.0024,0.4222,0.002
3134,0.0025,0.002,0.0022,0.4127,0.0027
3135,0.0055,0.0042,0.004,5.1014,0.0031
3136,0.0016,0.0011,0.0014,0.1253,0.0012
3137,0.0032,0.0027,0.0027,0.7205,0.0023
3138,0.0031,0.0025,0.0027,0.4688,0.0022
3139,0.0035,0.0036,0.0029,0.573,0.0025
3140,0.0026,0.0021,0.0022,0.2937,0.0019
3141,0.0033,0.0027,0.0028,0.6504,0.0023
3142,0.0022,0.0016,0.0019,0.1509,0.0016
3143,0.0035,0.003,0.003,1.0125,0.0025
3144,0.0021,0.0015,0.0018,0.162,0.0015
3145,0.0029,0.0023,0.0025,0.2648,0.0022
3146,0.003,0.0023,0.0025,0.5867,0.0021
3147,0.0032,0.0027,0.0033,0.6482,0.0025
3148,0.0022,0.0017,0.0019,0.2258,0.0016
3149,0.0027,0.0023,0.0023,0.3434,0.002
3150,0.0036,0.0022,0.0023,0.3763,0.0019
3151,0.003,0.0025,0.0026,0.5626,0.0022
3152,0.004,0.0034,0.0033,0.8104,0.0027
3153,0.0047,0.0044,0.0039,3.7048,0.0031
3154,0.0027,0.0021,0.0023,0.2501,0.002
3155,0.0043,0.0039,0.0037,1.5844,0.0029
3156,0.0046,0.0041,0.0039,4.8434,0.0037
3157,0.0051,0.0051,0.0042,3.5931,0.0033
3158,0.0039,0.0032,0.0032,1.3014,0.0026
3159,0.0037,0.003,0.0037,0.6006,0.0024
3160,0.003,0.0023,0.0025,0.3365,0.0022
3161,0.0024,0.002,0.0021,0.4898,0.0017
3162,0.0051,0.0035,0.0033,0.7483,0.0028
3163,0.0284,0.0038,0.0036,1.9444,0.003
3164,0.0022,0.0017,0.0018,0.1541,0.0016
3165,0.002,0.0016,0.0018,0.1188,0.0016
3166,0.004,0.0036,0.0034,0.8199,0.0028
3167,0.0036,0.0029,0.003,0.6381,0.0026
3168,0.0032,0.0026,0.0028,0.5281,0.0021
3169,0.0033,0.0028,0.0028,0.7392,0.0024
3170,0.0034,0.0028,0.0029,0.7338,0.0024
3171,0.0034,0.0027,0.0029,0.522,0.0023
3172,0.0019,0.0015,0.0016,0.1414,0.0016
3173,0.0024,0.0017,0.0027,0.177,0.0017
3174,0.004,0.0043,0.0034,1.2312,0.0028
3175,0.0037,0.0032,0.0032,1.475,0.0026
3176,0.0037,0.0024,0.0026,0.7722,0.0029
3177,0.0032,0.0026,0.0027,0.6446,0.0022
3178,0.0042,0.0036,0.0036,0.9658,0.003
3179,0.0033,0.0026,0.0028,0.4028,0.0024
3180,0.0026,0.002,0.0022,0.2856,0.0019
3181,0.0035,0.0029,0.003,0.5985,0.0025
3182,0.0027,0.0021,0.0023,0.3587,0.0019
3183,0.0022,0.0017,0.0019,0.1678,0.0018
3184,0.0029,0.0023,0.0025,0.5546,0.0021
3185,0.0024,0.0019,0.0021,0.2384,0.0018
3186,0.0041,0.0036,0.004,1.3351,0.0029
3187,0.0038,0.0032,0.0033,0.9908,0.0026
3188,0.0015,0.001,0.0013,0.0547,0.0012
3189,0.002,0.0015,0.0017,0.1742,0.0016
3190,0.0042,0.0029,0.0031,1.1503,0.0025
3191,0.0033,0.0027,0.0028,0.4354,0.0024
3192,0.0027,0.0022,0.0025,0.2632,0.0021
3193,0.0039,0.0042,0.0034,1.2378,0.0028
3194,0.0031,0.0025,0.0027,0.4165,0.0022
3195,0.0051,0.0049,0.0044,5.6375,0.0035
3196,0.0023,0.0017,0.002,0.2371,0.0017
3197,0.005,0.0047,0.0043,1.5083,0.0038
3198,0.0038,0.0033,0.0033,0.6719,0.0026
3199,0.0052,0.0052,0.0053,2.4715,0.0035
3200,0.0035,0.0029,0.003,1.0642,0.0026
3201,0.0019,0.0014,0.0016,0.1342,0.0014
3202,0.0031,0.0019,0.002,0.1985,0.0019
3203,0.0026,0.0021,0.0023,0.375,0.0018
3204,0.0041,0.0036,0.0035,0.8037,0.0029
3205,0.0038,0.0033,0.0033,0.7334,0.0026
3206,0.0037,0.0031,0.0031,0.6068,0.0027
3207,0.0028,0.0022,0.0024,0.297,0.0021
3208,0.0037,0.0032,0.0031,0.9878,0.0025
3209,0.0029,0.0031,0.0024,0.5649,0.0021
3210,0.0038,0.0038,0.0033,0.5942,0.0026
3211,0.0032,0.0025,0.0027,0.763,0.0024
3212,0.0034,0.0028,0.0037,0.5189,0.0025
3213,0.0042,0.0037,0.0038,0.9119,0.0031
3214,0.004,0.0025,0.0026,0.3558,0.0023
3215,0.0031,0.0025,0.0027,0.6015,0.0022
3216,0.0053,0.0054,0.0046,7.9432,0.0037
3217,0.0028,0.0024,0.0024,0.5015,0.0026
3218,0.0018,0.0013,0.0015,0.158,0.0014
3219,0.0015,0.001,0.0012,0.0456,0.0013
3220,0.0033,0.0027,0.0028,0.4396,0.0023
3221,0.003,0.0024,0.0025,0.8916,0.0021
3222,0.0026,0.002,0.0022,0.2758,0.0019
3223,0.0043,0.0037,0.0037,1.6514,0.003
3224,0.0044,0.0042,0.0039,1.6484,0.0031
3225,0.004,0.0037,0.0045,0.8857,0.0029
3226,0.0021,0.0016,0.0018,0.1536,0.0017
3227,0.0049,0.0045,0.0036,2.552,0.0028
3228,0.003,0.0025,0.0025,0.7909,0.0022
3229,0.0039,0.0032,0.0034,0.8982,0.0028
3230,0.0035,0.0029,0.0031,0.6813,0.0025
3231,0.0032,0.0025,0.0028,0.4057,0.0024
3232,0.0038,0.0032,0.0033,0.7384,0.0026
3233,0.0044,0.004,0.0039,2.6968,0.0031
3234,0.003,0.0024,0.0025,0.3864,0.0022
3235,0.0039,0.0032,0.0032,0.7336,0.0024
3236,0.0017,0.0012,0.0014,0.0795,0.0014
3237,0.0022,0.0016,0.0026,0.1821,0.0016
3238,0.0034,0.0028,0.0029,0.4902,0.0029
3239,0.0032,0.0026,0.0028,0.5643,0.0022
3240,0.0045,0.0031,0.0032,0.9667,0.0026
3241,0.0039,0.0035,0.0036,0.8564,0.0027
3242,0.0035,0.003,0.0032,0.956,0.0025
3243,0.0025,0.003,0.0022,0.3408,0.0019
3244,0.0022,0.0016,0.002,0.1501,0.0016
3245,0.0039,0.0035,0.0035,0.7992,0.0028
3246,0.0037,0.0031,0.0032,1.1997,0.0025
3247,0.0045,0.0043,0.004,3.2367,0.003
3248,0.0031,0.0026,0.0027,0.4867,0.0023
3249,0.0024,0.0019,0.0021,0.317,0.0017
3250,0.0036,0.0031,0.004,0.6033,0.0026
3251,0.002,0.0015,0.0017,0.1926,0.0014
3252,0.0043,0.0039,0.0038,3.6597,0.0031
3253,0.0052,0.004,0.0039,4.743,0.0029
3254,0.0032,0.0027,0.0029,0.9609,0.0023
3255,0.0033,0.0028,0.0029,0.4998,0.0024
3256,0.0037,0.0031,0.0032,1.5628,0.0025
3257,0.0027,0.0022,0.0023,0.3479,0.002
3258,0.0029,0.0023,0.0025,0.3873,0.0027
3259,0.0036,0.0039,0.0031,0.6632,0.0024
3260,0.0033,0.0026,0.0028,1.0337,0.0023
3261,0.0038,0.0032,0.0033,1.2071,0.0026
3262,0.0033,0.0026,0.0035,0.8307,0.0024
3263,0.0048,0.0046,0.0042,2.0304,0.0032
3264,0.0029,0.0024,0.0025,0.353,0.0021
3265,0.0024,0.0019,0.0021,0.2,0.0019
3266,0.0041,0.0027,0.0027,0.5463,0.0022
3267,0.0042,0.0038,0.0037,0.8054,0.0028
3268,0.0033,0.0026,0.0028,0.4423,0.0022
3269,0.0023,0.0018,0.002,0.1708,0.0018
3270,0.0041,0.0035,0.0035,1.7052,0.0029
3271,0.0042,0.0036,0.0036,0.88,0.0028
3272,0.0032,0.0027,0.0029,0.5022,0.0024
3273,0.0028,0.0023,0.0025,0.376,0.002
3274,0.0033,0.0027,0.0038,0.4262,0.0025
3275,0.0046,0.0051,0.0041,1.2699,0.0032
3276,0.004,0.0036,0.0035,0.9793,0.0028
3277,0.0039,0.0026,0.0028,0.4283,0.0022
3278,0.0042,0.0037,0.0037,2.8133,0.0035
3279,0.0029,0.0023,0.0025,0.8735,0.0021
3280,0.0057,0.0055,0.0051,14.9599,0.004
3281,0.0037,0.0033,0.0034,0.5833,0.0027
3282,0.0035,0.003,0.0031,0.6282,0.0024
3283,0.0027,0.0023,0.0023,0.5916,0.002
3284,0.003,0.0025,0.0027,0.3829,0.0021
3285,0.0032,0.0027,0.0028,0.5712,0.0023
3286,0.0038,0.0033,0.004,0.6857,0.0027
3287,0.003,0.0025,0.0026,0.5989,0.0021
3288,0.0035,0.0029,0.003,0.5824,0.0026
3289,0.0049,0.0036,0.0035,1.8007,0.0027
3290,0.0045,0.005,0.004,2.458,0.0032
3291,0.0019,0.0014,0.0016,0.1198,0.0015
3292,0.0018,0.0012,0.0015,0.0933,0.0014
3293,0.0035,0.0029,0.0029,0.5479,0.0025
3294,0.0043,0.0039,0.0038,1.1674,0.003
3295,0.0033,0.0027,0.0028,0.6561,0.0023
3296,0.0026,0.002,0.0023,0.4659,0.0019
3297,0.004,0.0037,0.0035,1.5164,0.0029
3298,0.0029,0.0025,0.0032,0.4379,0.0026
3299,0.0031,0.0025,0.0026,0.9233,0.0022
3300,0.0019,0.0015,0.0017,0.1236,0.0016
3301,0.0038,0.0035,0.0034,1.1508,0.0026
3302,0.003,0.0025,0.0026,0.5881,0.0022
3303,0.0019,0.0015,0.0016,0.11,0.0015
3304,0.0041,0.0027,0.0028,0.9927,0.0023
3305,0.0039,0.0034,0.0035,0.7681,0.0027
3306,0.0023,0.0019,0.002,0.2479,0.0018
3307,0.0036,0.003,0.0031,0.5741,0.0023
3308,0.0043,0.0047,0.0037,2.1327,0.0029
3309,0.0034,0.0029,0.0029,0.5452,0.0025
3310,0.0024,0.0019,0.0021,0.2477,0.0017
3311,0.0025,0.002,0.0022,0.225,0.0019
3312,0.0045,0.004,0.0044,1.08,0.003
3313,0.0044,0.0039,0.0037,0.9908,0.003
