id,gm_time_s,extend_time_s,extend_g_time_s,ilp_time_s,syn_time_s
10483,0.0051,0.0045,0.0042,1.357,0.0034
10484,0.0039,0.0033,0.0043,1.3759,0.0027
10485,0.0055,0.0038,0.0038,0.9398,0.0031
10486,0.0021,0.0016,0.0018,0.0881,0.0019
10487,0.0037,0.0031,0.0032,0.7031,0.0025
10488,0.0039,0.0033,0.0034,0.6956,0.0028
10489,0.0044,0.0039,0.0039,1.9537,0.003
10490,0.0038,0.0033,0.0033,0.8009,0.0026
10491,0.0045,0.0043,0.0039,2.5504,0.0032
10492,0.0041,0.0038,0.0036,0.9221,0.003
10493,0.0036,0.0031,0.0031,0.5477,0.0024
10494,0.0029,0.0025,0.0025,0.2689,0.0023
10495,0.0022,0.0029,0.0019,0.2077,0.0016
10496,0.0042,0.0037,0.0046,0.8375,0.0029
10497,0.0025,0.002,0.0022,0.2725,0.0018
10498,0.0066,0.0054,0.0049,9.0447,0.0038
10499,0.0027,0.002,0.0022,0.2345,0.0019
10500,0.0032,0.0026,0.0027,0.5622,0.0022
10501,0.0021,0.0015,0.0019,0.1288,0.0022
10502,0.0042,0.0036,0.0036,0.8331,0.0028
10503,0.0026,0.0021,0.0022,0.3057,0.0019
10504,0.0031,0.0025,0.0027,0.4026,0.0022
10505,0.0035,0.0029,0.003,0.9123,0.0025
10506,0.0018,0.0013,0.0015,0.1134,0.0014
10507,0.004,0.0034,0.0035,0.7464,0.0028
10508,0.0018,0.0012,0.0015,0.1098,0.0014
10509,0.0049,0.0045,0.0051,4.9117,0.0033
10510,0.004,0.0036,0.0035,1.3639,0.0027
10511,0.0037,0.002,0.0023,0.3045,0.0019
10512,0.002,0.0026,0.0018,0.1336,0.0015
10513,0.0032,0.0026,0.0028,0.6447,0.0024
10514,0.0031,0.0028,0.0027,0.4638,0.0022
10515,0.0036,0.0031,0.0032,0.887,0.0026
10516,0.0037,0.0031,0.0032,0.6219,0.0026
10517,0.0058,0.0057,0.0053,16.4771,0.004
10518,0.0039,0.0034,0.0035,1.4734,0.0029
10519,0.002,0.0015,0.0017,0.1202,0.0015
10520,0.0017,0.0013,0.0015,0.0994,0.0014
10521,0.0037,0.0032,0.0032,1.5826,0.0025
10522,0.0044,0.0039,0.0046,0.8819,0.0034
10523,0.0042,0.0036,0.0039,0.7909,0.0029
10524,0.0056,0.0042,0.0041,2.8026,0.0032
10525,0.0025,0.0019,0.0021,0.2789,0.0018
10526,0.0039,0.0033,0.0034,0.8567,0.0028
10527,0.0021,0.0016,0.0018,0.1918,0.0015
10528,0.004,0.0035,0.0036,0.7416,0.0029
10529,0.0031,0.0036,0.0027,0.4387,0.0021
10530,0.0035,0.0029,0.0031,0.6165,0.0025
10531,0.0035,0.003,0.0031,1.0923,0.0024
10532,0.0021,0.0016,0.0018,0.1874,0.0016
10533,0.0042,0.0037,0.0036,0.9511,0.0029
10534,0.0043,0.0039,0.0044,1.1734,0.0029
10535,0.0039,0.0033,0.0033,0.7274,0.0029
10536,0.0034,0.0029,0.0029,0.7214,0.0026
10537,0.0037,0.0022,0.0024,0.3312,0.002
10538,0.0045,0.0042,0.004,1.0964,0.0033
10539,0.0036,0.003,0.0031,0.8021,0.0025
10540,0.0038,0.0031,0.0032,1.3567,0.0026
10541,0.0041,0.0034,0.0034,1.0108,0.0036
10542,0.0026,0.0021,0.0022,0.3419,0.0019
10543,0.0049,0.0044,0.0043,4.1195,0.0034
10544,0.0031,0.0036,0.0027,0.5669,0.0023
10545,0.0033,0.0028,0.003,0.5351,0.0024
10546,0.0026,0.0022,0.0023,0.2902,0.002
10547,0.0026,0.002,0.0032,0.2636,0.0018
10548,0.0016,0.0012,0.0013,0.0798,0.0012
10549,0.0044,0.0039,0.0038,2.1413,0.0031
10550,0.0043,0.0027,0.0028,0.4291,0.0023
10551,0.0039,0.0033,0.0033,0.8747,0.0026
10552,0.0031,0.0024,0.0026,0.3125,0.0023
10553,0.0034,0.0028,0.003,0.5215,0.0025
10554,0.0019,0.0015,0.0017,0.1232,0.0016
10555,0.0026,0.002,0.0023,0.3854,0.0019
10556,0.0047,0.0043,0.0042,1.219,0.0033
10557,0.0037,0.0033,0.0032,0.6167,0.0026
10558,0.0037,0.0032,0.0033,1.0696,0.0026
10559,0.0026,0.002,0.0023,0.2553,0.002
10560,0.0028,0.0023,0.0025,0.3679,0.002
10561,0.0032,0.0026,0.0036,0.6338,0.0023
10562,0.0025,0.0019,0.0021,0.2507,0.0018
10563,0.004,0.0045,0.0036,0.7956,0.0033
10564,0.0048,0.0033,0.0033,1.1179,0.0026
10565,0.0017,0.0012,0.0016,0.0926,0.0014
10566,0.0025,0.0021,0.0023,0.2226,0.002
10567,0.0031,0.0026,0.0028,0.4578,0.0021
10568,0.0035,0.0029,0.003,0.8378,0.0025
10569,0.0028,0.002,0.0023,0.197,0.0021
10570,0.0044,0.0039,0.0037,0.9395,0.0029
10571,0.0034,0.0027,0.0028,0.8706,0.0024
10572,0.0046,0.0041,0.0041,3.569,0.003
10573,0.0034,0.0028,0.0029,0.4993,0.0025
10574,0.0045,0.0041,0.0047,3.5798,0.003
10575,0.0036,0.0029,0.003,0.8216,0.0025
10576,0.0023,0.0018,0.0019,0.1137,0.002
10577,0.0069,0.0061,0.0053,2.1321,0.0041
10578,0.0022,0.0017,0.0019,0.2189,0.0016
10579,0.0037,0.0029,0.0031,0.3686,0.0027
10580,0.0038,0.0043,0.0033,0.6167,0.0026
10581,0.0035,0.0029,0.003,0.5412,0.0025
10582,0.0032,0.0024,0.0027,0.3972,0.0021
10583,0.0046,0.004,0.0039,4.9025,0.0036
10584,0.0037,0.003,0.0031,1.1898,0.0026
10585,0.0026,0.0023,0.0023,0.4316,0.0019
10586,0.0018,0.0013,0.0015,0.0993,0.0014
10587,0.0031,0.0025,0.0034,0.6864,0.0021
10588,0.0029,0.0023,0.0025,0.3796,0.002
10589,0.004,0.0033,0.0033,0.7069,0.0026
10590,0.0044,0.0031,0.0032,0.6238,0.0027
10591,0.0025,0.002,0.0022,0.2703,0.0018
10592,0.0036,0.0031,0.0033,0.5567,0.0027
10593,0.0036,0.0031,0.0032,0.6669,0.0026
10594,0.0023,0.0017,0.002,0.1736,0.0017
10595,0.0018,0.0014,0.0017,0.0937,0.0014
10596,0.0029,0.0023,0.0025,0.5148,0.0022
10597,0.0029,0.0023,0.0025,0.4604,0.0021
10598,0.0024,0.0019,0.0022,0.2103,0.0018
10599,0.0034,0.0037,0.003,0.6223,0.0024
10600,0.0018,0.0012,0.0014,0.1082,0.0013
10601,0.0031,0.0025,0.0026,0.2649,0.0024
10602,0.0046,0.004,0.0047,1.2336,0.0029
10603,0.003,0.0024,0.0026,0.5339,0.0023
10604,0.0028,0.0023,0.0024,0.5592,0.002
10605,0.0056,0.0044,0.0042,1.4351,0.0037
10606,0.0036,0.003,0.0031,1.1128,0.0025
10607,0.0033,0.0027,0.0028,0.8769,0.0023
10608,0.0043,0.0038,0.0037,1.8145,0.0028
10609,0.0027,0.0019,0.0022,0.2194,0.0019
10610,0.0054,0.0046,0.0043,1.6061,0.0032
10611,0.0033,0.0026,0.0027,0.3886,0.0022
10612,0.0031,0.0024,0.0025,0.4547,0.0022
10613,0.0029,0.0022,0.0024,0.4366,0.0019
10614,0.0051,0.0039,0.0049,1.8288,0.0031
10615,0.0029,0.0022,0.0025,0.2874,0.002
10616,0.0018,0.0012,0.0015,0.0981,0.0014
10617,0.0043,0.0049,0.0038,3.0917,0.0029
10618,0.0037,0.0283,0.0024,0.2993,0.0021
10619,0.004,0.0037,0.0036,1.6405,0.0029
10620,0.0026,0.0021,0.0023,0.2391,0.0019
10621,0.0024,0.0021,0.0022,0.268,0.002
10622,0.0024,0.0018,0.0021,0.2361,0.0018
10623,0.0036,0.0031,0.0031,0.5546,0.0026
10624,0.0022,0.0018,0.002,0.1721,0.0017
10625,0.003,0.0024,0.0025,0.5107,0.0026
10626,0.0036,0.0031,0.0031,0.6599,0.0025
10627,0.0022,0.0016,0.0019,0.1364,0.0017
10628,0.0033,0.0028,0.0036,0.455,0.0023
10629,0.0029,0.0023,0.0026,0.3484,0.0022
10630,0.0046,0.0045,0.004,4.5378,0.003
10631,0.0045,0.0043,0.004,4.5542,0.0031
10632,0.0041,0.0026,0.0028,0.4754,0.0023
10633,0.0043,0.0038,0.0037,2.3952,0.0029
10634,0.0032,0.0027,0.0028,0.6013,0.0024
10635,0.0035,0.0031,0.0032,0.583,0.0025
10636,0.0031,0.0033,0.0028,0.4849,0.0022
10637,0.0027,0.0022,0.0025,0.3626,0.0021
10638,0.0027,0.0021,0.0023,0.2571,0.0019
10639,0.0041,0.0035,0.0037,1.1903,0.003
10640,0.0047,0.0041,0.0052,3.6269,0.003
10641,0.0035,0.0029,0.0033,0.8419,0.0026
10642,0.0049,0.0046,0.0046,1.3764,0.0035
10643,0.0018,0.0014,0.0017,0.1107,0.0014
10644,0.0023,0.0017,0.002,0.1758,0.0018
10645,0.0066,0.0056,0.0052,4.9908,0.0045
10646,0.0032,0.0027,0.0028,0.5963,0.0024
10647,0.0019,0.0016,0.0018,0.1101,0.0018
10648,0.0041,0.0039,0.0036,1.2166,0.0029
10649,0.0047,0.0044,0.0041,1.0593,0.005
10650,0.0037,0.0033,0.0032,0.5587,0.0062
10651,0.0028,0.0023,0.0025,0.446,0.0022
10652,0.0017,0.0023,0.0014,0.1,0.0012
10653,0.0036,0.0032,0.0042,0.676,0.0027
10654,0.004,0.0037,0.0036,1.8237,0.0029
10655,0.0046,0.0041,0.0041,1.9913,0.0034
10656,0.0034,0.0029,0.0031,0.4912,0.0024
10657,0.0047,0.0034,0.0034,0.6198,0.0028
10658,0.003,0.0026,0.0027,0.4201,0.0021
10659,0.0041,0.0037,0.0036,0.9115,0.0028
10660,0.0068,0.0067,0.006,16.6289,0.0044
10661,0.0033,0.0027,0.0029,0.3949,0.0024
10662,0.0036,0.0032,0.0033,0.6301,0.0025
10663,0.0029,0.0024,0.0026,0.3294,0.0023
10664,0.0029,0.0024,0.0038,0.758,0.0021
10665,0.0038,0.0034,0.0034,0.6866,0.0033
10666,0.0039,0.0044,0.0036,1.4721,0.0028
10667,0.0047,0.0043,0.0042,2.2435,0.0034
10668,0.0014,0.001,0.0012,0.044,0.0012
10669,0.0049,0.0034,0.0034,1.8289,0.0028
10670,0.0052,0.0052,0.0047,4.2815,0.0035
10671,0.0046,0.0043,0.0041,3.1266,0.0032
10672,0.0044,0.0039,0.0039,0.9592,0.0031
10673,0.0045,0.004,0.004,3.353,0.0032
10674,0.0033,0.0027,0.0038,0.5196,0.0023
10675,0.0037,0.0031,0.0033,1.2771,0.0027
10676,0.0028,0.0022,0.0024,0.3386,0.0021
10677,0.0016,0.0011,0.0014,0.0785,0.0012
10678,0.0044,0.0039,0.0042,2.9814,0.003
10679,0.0018,0.0013,0.0017,0.0871,0.0015
10680,0.0019,0.0014,0.0017,0.0984,0.0014
10681,0.0018,0.0013,0.0016,0.1067,0.0015
10682,0.0048,0.0033,0.0034,0.5913,0.0026
10683,0.0027,0.0021,0.0023,0.2441,0.0022
10684,0.0046,0.0051,0.0038,2.1609,0.0036
10685,0.0029,0.0022,0.0023,0.3062,0.0019
10686,0.0041,0.0034,0.0035,0.7378,0.0029
10687,0.0043,0.0038,0.0038,1.5966,0.0029
10688,0.0045,0.004,0.005,1.5153,0.003
10689,0.0038,0.0033,0.0033,0.777,0.0026
10690,0.0032,0.0027,0.0029,0.4119,0.0024
10691,0.004,0.0036,0.0037,1.0537,0.0028
10692,0.0026,0.002,0.0023,0.273,0.002
10693,0.0042,0.0037,0.0038,0.8527,0.0029
10694,0.004,0.0022,0.0024,0.3412,0.0021
10695,0.0024,0.002,0.0022,0.209,0.0018
10696,0.0031,0.0025,0.0028,0.4543,0.0023
10697,0.004,0.0034,0.0035,0.8766,0.0029
10698,0.0035,0.003,0.0031,0.6187,0.0024
10699,0.0035,0.0037,0.0031,1.1143,0.0026
10700,0.0031,0.0026,0.0027,0.7801,0.0022
10701,0.0041,0.0036,0.0047,1.1504,0.0029
10702,0.0032,0.0027,0.003,0.4719,0.0024
10703,0.0027,0.0021,0.0026,0.3283,0.002
10704,0.0033,0.0032,0.003,1.0023,0.003
10705,0.0021,0.0015,0.0019,0.1449,0.0016
10706,0.0035,0.003,0.0032,0.9678,0.0026
10707,0.0024,0.0019,0.0021,0.2202,0.0018
10708,0.0055,0.0043,0.004,1.4782,0.0033
10709,0.0031,0.0027,0.0028,0.5235,0.0024
10710,0.0038,0.0035,0.0034,0.6414,0.0028
10711,0.0017,0.0012,0.0015,0.0748,0.0014
10712,0.0041,0.0036,0.0037,1.5483,0.0029
10713,0.0031,0.0025,0.0027,0.3952,0.0023
10714,0.0037,0.0033,0.0045,1.3046,0.0026
10715,0.0032,0.0026,0.0027,0.729,0.0023
10716,0.0048,0.0046,0.0044,1.4478,0.0034
10717,0.0048,0.0053,0.0043,3.3207,0.0034
10718,0.0033,0.0027,0.0029,0.884,0.0026
10719,0.0038,0.0033,0.0034,1.0165,0.0029
10720,0.0043,0.0028,0.0029,0.5273,0.0024
10721,0.0037,0.0032,0.0033,0.6492,0.0028
10722,0.0033,0.0028,0.003,1.0219,0.0025
10723,0.004,0.0035,0.0036,0.6737,0.0031
10724,0.0042,0.0035,0.0037,1.0909,0.0035
10725,0.0028,0.002,0.0024,0.2692,0.002
10726,0.0033,0.0025,0.0036,0.5437,0.0025
10727,0.0028,0.0021,0.0023,0.3763,0.0019
10728,0.0048,0.0044,0.0043,5.1116,0.0033
10729,0.0021,0.0016,0.0019,0.1444,0.0016
10730,0.0047,0.0043,0.0041,1.417,0.0033
10731,0.0026,0.002,0.0024,0.2455,0.0021
10732,0.0025,0.0021,0.0022,0.2821,0.0018
10733,0.0051,0.0045,0.0037,1.8136,0.0029
10734,0.0019,0.0014,0.0017,0.1073,0.0015
10735,0.0033,0.0027,0.0029,0.625,0.0024
10736,0.0037,0.0031,0.0032,1.1213,0.0025
10737,0.002,0.0016,0.0018,0.1426,0.0017
10738,0.0046,0.004,0.004,3.2408,0.0031
10739,0.0021,0.0016,0.0018,0.1226,0.0017
10740,0.0021,0.0017,0.0028,0.1581,0.0016
10741,0.0044,0.004,0.0039,2.4311,0.0032
10742,0.0039,0.0034,0.0035,0.7483,0.0029
10743,0.0033,0.0028,0.003,0.4124,0.0024
10744,0.0048,0.0045,0.0042,2.7726,0.0033
10745,0.0035,0.0031,0.0031,0.7114,0.0031
10746,0.0024,0.0018,0.0021,0.196,0.0017
10747,0.0047,0.0032,0.0032,0.8737,0.0026
10748,0.0033,0.0028,0.0029,0.4531,0.0022
10749,0.0043,0.0038,0.0037,0.7589,0.0031
10750,0.0027,0.0021,0.0024,0.3051,0.0019
10751,0.0037,0.0039,0.0032,0.5967,0.0028
10752,0.0034,0.0027,0.004,0.4955,0.0024
10753,0.0021,0.0015,0.0018,0.1599,0.0016
10754,0.002,0.0015,0.0018,0.1533,0.0015
10755,0.0041,0.0036,0.0039,0.8331,0.0031
10756,0.0036,0.0032,0.0032,1.1004,0.0028
10757,0.0047,0.0044,0.0043,1.2458,0.0034
10758,0.004,0.0036,0.0035,1.0697,0.0028
10759,0.0048,0.0041,0.0041,1.1664,0.0032
10760,0.0051,0.0032,0.0034,0.8504,0.0028
10761,0.0032,0.0026,0.0028,0.4709,0.0023
10762,0.0041,0.0035,0.0035,1.6971,0.003
10763,0.0033,0.0027,0.0028,0.9469,0.0022
10764,0.0028,0.0023,0.0034,0.5628,0.0021
10765,0.0026,0.0022,0.0023,0.2623,0.0019
10766,0.0051,0.0048,0.0045,1.4844,0.0041
10767,0.0038,0.0042,0.0034,1.0858,0.0027
10768,0.0043,0.0039,0.0037,0.9385,0.003
10769,0.0016,0.0011,0.0013,0.1047,0.0012
10770,0.0034,0.0027,0.003,0.7689,0.0024
10771,0.0048,0.0043,0.0043,6.1996,0.0032
10772,0.0057,0.0042,0.0042,2.3012,0.0032
10773,0.0027,0.0021,0.0024,0.2729,0.0021
10774,0.0035,0.0031,0.0031,1.0426,0.0023
10775,0.0026,0.002,0.0023,0.262,0.0021
10776,0.0033,0.0027,0.0029,0.5695,0.0023
10777,0.0045,0.0038,0.0048,1.9945,0.0031
10778,0.0043,0.0035,0.0036,0.927,0.0029
10779,0.0034,0.0027,0.003,0.7419,0.0024
10780,0.0032,0.0026,0.0028,0.8854,0.0023
10781,0.0021,0.0016,0.0018,0.1955,0.0015
10782,0.0039,0.0032,0.0033,0.9904,0.0027
10783,0.0033,0.0027,0.0029,0.5262,0.0023
10784,0.0023,0.0018,0.002,0.2025,0.0018
10785,0.0019,0.0024,0.0016,0.1286,0.0015
10786,0.0047,0.003,0.0032,0.6365,0.0032
10787,0.003,0.0023,0.0025,0.3615,0.0021
10788,0.0032,0.0027,0.0028,0.5785,0.0024
10789,0.0054,0.0049,0.0056,7.6312,0.0036
10790,0.0037,0.003,0.0032,0.863,0.0026
10791,0.0071,0.0075,0.0106,16.5398,0.005
10792,0.0046,0.004,0.0042,1.1475,0.0032
10793,0.0035,0.0029,0.0032,0.4918,0.0026
10794,0.0051,0.0048,0.0045,5.4859,0.0034
10795,0.0027,0.0021,0.0024,0.2895,0.0019
10796,0.0047,0.0029,0.003,0.5511,0.0025
10797,0.0047,0.0042,0.0041,2.1234,0.0033
10798,0.0032,0.0035,0.0027,0.3662,0.0022
10799,0.002,0.0015,0.0017,0.1101,0.0017
10800,0.0031,0.0025,0.0026,0.6522,0.0022
10801,0.0032,0.0026,0.004,0.4604,0.0024
10802,0.0038,0.0033,0.0033,0.6375,0.0025
10803,0.0032,0.0027,0.0028,0.4333,0.0023
10804,0.0024,0.0019,0.0022,0.2221,0.0026
10805,0.0028,0.0021,0.0024,0.3408,0.0018
10806,0.0034,0.0027,0.003,0.4914,0.0025
10807,0.003,0.0025,0.0026,0.332,0.0022
10808,0.0029,0.0025,0.0027,0.3151,0.0023
10809,0.0033,0.0026,0.0029,0.5085,0.0024
10810,0.0019,0.0014,0.0016,0.0921,0.0016
10811,0.0057,0.0041,0.0041,1.3493,0.0031
10812,0.0055,0.0051,0.0048,2.9379,0.0037
10813,0.0021,0.0015,0.0018,0.1187,0.0017
10814,0.0036,0.0029,0.0038,0.7431,0.0024
10815,0.0033,0.0027,0.0028,0.378,0.0024
10816,0.0023,0.0018,0.002,0.19,0.0018
10817,0.0054,0.0068,0.0048,9.3626,0.0035
10818,0.0042,0.0037,0.0037,0.8711,0.0029
10819,0.0025,0.002,0.0022,0.2723,0.0019
10820,0.0031,0.0024,0.0027,0.3754,0.0023
10821,0.0038,0.0032,0.0034,1.0808,0.0026
10822,0.0027,0.0022,0.0023,0.4515,0.002
10823,0.003,0.0025,0.0028,0.5897,0.0022
10824,0.004,0.0022,0.0026,0.4195,0.0022
10825,0.0058,0.0057,0.0051,7.4927,0.0045
10826,0.0044,0.0038,0.0047,0.9516,0.0029
10827,0.0026,0.0021,0.0022,0.3496,0.0021
10828,0.0017,0.0013,0.0016,0.0778,0.0014
10829,0.0052,0.0048,0.0047,4.5194,0.0035
10830,0.0051,0.0049,0.0045,3.4132,0.0035
10831,0.0028,0.0021,0.0024,0.3018,0.002
10832,0.0031,0.0024,0.0027,0.508,0.0023
10833,0.0018,0.0013,0.0016,0.0987,0.0014
10834,0.0044,0.0047,0.0037,1.1909,0.0031
10835,0.002,0.0015,0.0017,0.1202,0.0015
10836,0.005,0.0033,0.0035,1.2667,0.0028
10837,0.0038,0.0033,0.0033,1.228,0.0027
10838,0.0042,0.0037,0.0036,1.6079,0.0031
10839,0.0053,0.0051,0.0055,4.4902,0.0037
10840,0.0039,0.0033,0.0034,0.6869,0.0027
10841,0.0026,0.0019,0.0022,0.2543,0.002
10842,0.0045,0.004,0.0039,1.1071,0.0032
10843,0.0023,0.0016,0.0019,0.1396,0.0016
10844,0.0023,0.0018,0.002,0.1711,0.0019
10845,0.0031,0.0025,0.0027,0.3983,0.0021
10846,0.0032,0.0027,0.0029,0.6664,0.0031
10847,0.0022,0.0018,0.0021,0.1854,0.0017
10848,0.0023,0.0017,0.002,0.1871,0.0018
10849,0.0036,0.0036,0.0033,1.6282,0.0026
10850,0.004,0.0024,0.0026,0.3592,0.0022
10851,0.0036,0.0038,0.0031,0.8041,0.0024
10852,0.004,0.0033,0.0034,0.7171,0.0029
10853,0.005,0.0045,0.005,3.8309,0.0035
10854,0.0032,0.0025,0.0028,1.0135,0.0022
10855,0.002,0.0015,0.0017,0.107,0.0016
10856,0.0016,0.0011,0.0013,0.0547,0.0013
10857,0.0034,0.0028,0.003,0.8052,0.0025
10858,0.0031,0.0025,0.0028,0.6985,0.0022
10859,0.0031,0.0029,0.0027,0.3512,0.0024
10860,0.0019,0.0013,0.0016,0.0857,0.0014
10861,0.0031,0.0024,0.0026,0.591,0.0022
10862,0.0032,0.0025,0.0028,0.9656,0.0022
10863,0.0036,0.0028,0.0031,0.5046,0.0026
10864,0.002,0.0015,0.0018,0.1357,0.0015
10865,0.0041,0.0022,0.0025,0.2559,0.0022
10866,0.0034,0.0029,0.0029,0.5092,0.0023
10867,0.003,0.0025,0.0025,0.6528,0.0022
10868,0.0024,0.0018,0.0029,0.2487,0.0018
10869,0.0028,0.0022,0.0024,0.3175,0.0027
10870,0.0034,0.0027,0.003,0.6359,0.0024
10871,0.0036,0.0039,0.0033,0.5387,0.0026
10872,0.0043,0.0037,0.0038,0.8419,0.0029
10873,0.0035,0.003,0.0033,1.1747,0.0026
10874,0.0058,0.0054,0.005,7.4177,0.0038
10875,0.003,0.0023,0.0026,0.3998,0.0022
10876,0.0035,0.0029,0.0031,0.8322,0.0026
10877,0.0037,0.0031,0.0032,0.9338,0.0027
10878,0.0021,0.0015,0.0018,0.1838,0.0016
10879,0.0033,0.0015,0.0017,0.2087,0.0015
10880,0.0025,0.0019,0.0022,0.2207,0.0019
10881,0.0038,0.0034,0.0043,0.8054,0.0027
10882,0.0037,0.0032,0.0033,0.6487,0.0027
10883,0.0014,0.0009,0.0012,0.0542,0.0013
10884,0.0035,0.0035,0.0031,0.7097,0.0024
10885,0.0028,0.0022,0.0025,0.4439,0.0022
10886,0.0019,0.0015,0.0017,0.1179,0.0015
10887,0.0045,0.0039,0.0039,1.2532,0.0031
10888,0.0028,0.0022,0.0025,0.2622,0.002
10889,0.0023,0.0027,0.0019,0.1822,0.0019
10890,0.0021,0.0015,0.0019,0.1439,0.0016
10891,0.0045,0.0038,0.0039,4.1567,0.0038
10892,0.004,0.0036,0.0035,0.8575,0.0028
10893,0.0079,0.007,0.0062,24.7449,0.0046
10894,0.0038,0.0031,0.0042,0.5761,0.0027
10895,0.004,0.0033,0.0034,1.4499,0.0028
10896,0.0022,0.0016,0.002,0.1447,0.0016
10897,0.0033,0.0027,0.0029,0.7683,0.0025
10898,0.0041,0.0036,0.0036,0.9404,0.0029
10899,0.0031,0.0025,0.0028,0.658,0.0024
10900,0.0052,0.0049,0.0046,7.8793,0.0035
10901,0.0039,0.0035,0.0034,0.7129,0.0026
10902,0.0041,0.0047,0.0037,0.7996,0.0031
10903,0.0021,0.0016,0.0018,0.1415,0.0015
10904,0.0057,0.0041,0.004,1.2415,0.0032
10905,0.002,0.0015,0.0018,0.1307,0.0016
10906,0.0039,0.0032,0.0044,0.6612,0.0026
10907,0.0037,0.0032,0.0032,0.7509,0.0026
10908,0.004,0.0037,0.0036,0.7834,0.0028
10909,0.0048,0.0045,0.0043,1.316,0.0038
10910,0.0028,0.0023,0.0025,0.3258,0.002
10911,0.0034,0.0029,0.003,0.9161,0.0025
10912,0.0029,0.0025,0.0026,0.3445,0.002
10913,0.0047,0.0044,0.0041,4.0767,0.0032
10914,0.0041,0.0036,0.0037,0.8018,0.0028
10915,0.0034,0.0028,0.0031,0.8566,0.0024
10916,0.0051,0.0038,0.0037,0.7796,0.0029
10917,0.029,0.0037,0.0036,2.7111,0.0028
10918,0.0034,0.0039,0.0042,0.9643,0.0024
10919,0.0037,0.0032,0.0297,0.6716,0.0026
10920,0.0023,0.0018,0.0021,0.1685,0.0017
10921,0.0025,0.002,0.0023,0.2364,0.002
10922,0.0015,0.0011,0.0013,0.0671,0.0012
10923,0.0028,0.0022,0.0024,0.3286,0.0021
10924,0.0035,0.0029,0.003,1.0748,0.0023
10925,0.0027,0.0021,0.0023,0.3543,0.0018
10926,0.0049,0.0045,0.0043,5.8918,0.0033
10927,0.0031,0.0025,0.0027,0.7578,0.0022
10928,0.0041,0.0036,0.0036,1.2347,0.0029
10929,0.0023,0.0018,0.0021,0.2595,0.0017
10930,0.0045,0.0034,0.0035,1.7033,0.0036
10931,0.004,0.0036,0.0035,1.4394,0.0028
10932,0.0029,0.0023,0.0032,0.3886,0.002
10933,0.0043,0.0039,0.0038,2.5717,0.0031
10934,0.0024,0.0019,0.0021,0.271,0.0018
10935,0.0035,0.003,0.0031,0.9294,0.0026
10936,0.0021,0.0026,0.0017,0.1971,0.0015
10937,0.005,0.0049,0.0045,4.3679,0.0035
10938,0.005,0.0049,0.0045,4.3211,0.0034
10939,0.0037,0.0038,0.0033,0.7025,0.0027
10940,0.0037,0.0031,0.0032,0.6157,0.0026
10941,0.006,0.0049,0.0046,5.905,0.0035
10942,0.0036,0.003,0.0032,0.5904,0.0025
10943,0.0023,0.0018,0.002,0.2298,0.0019
10944,0.0035,0.003,0.004,0.5608,0.0023
10945,0.0047,0.0044,0.0042,1.3345,0.0033
10946,0.002,0.0015,0.0018,0.1462,0.0016
10947,0.0037,0.0034,0.0034,1.0495,0.0029
10948,0.0048,0.0045,0.0043,4.2283,0.0038
10949,0.0032,0.0026,0.0028,0.5468,0.0023
10950,0.0022,0.0016,0.0019,0.2144,0.0018
10951,0.0037,0.0045,0.0033,1.0474,0.0026
10952,0.0044,0.0041,0.004,0.9298,0.0033
10953,0.0066,0.0057,0.0049,17.1058,0.0038
10954,0.0034,0.0031,0.0031,0.5514,0.0026
10955,0.004,0.0036,0.0043,0.8853,0.0028
10956,0.0031,0.0025,0.0028,0.5202,0.0024
10957,0.0042,0.004,0.0038,3.0635,0.0031
10958,0.0036,0.0033,0.0033,0.6041,0.0026
10959,0.0042,0.0039,0.0038,0.9377,0.0031
10960,0.003,0.0024,0.0026,0.4671,0.0024
10961,0.0033,0.0027,0.0029,0.6734,0.0023
10962,0.0026,0.0021,0.0023,0.237,0.002
10963,0.0035,0.0031,0.003,0.7764,0.0023
10964,0.0039,0.0034,0.0034,1.1422,0.0028
10965,0.004,0.0026,0.0028,0.7079,0.0022
10966,0.0056,0.0063,0.0056,1.6278,0.0038
10967,0.004,0.0036,0.0035,0.6975,0.0034
10968,0.0018,0.0012,0.0014,0.0889,0.0014
10969,0.0026,0.0021,0.0024,0.4788,0.002
10970,0.0034,0.0029,0.003,0.5619,0.0024
10971,0.0036,0.0032,0.0032,0.6813,0.0026
10972,0.0033,0.0028,0.0029,0.5148,0.0024
10973,0.0029,0.0024,0.0027,0.3309,0.0022
10974,0.0016,0.0013,0.0015,0.096,0.0013
10975,0.0031,0.0024,0.0027,0.4259,0.0023
10976,0.0025,0.002,0.0021,0.2097,0.0018
10977,0.0033,0.0027,0.0029,0.6739,0.0024
10978,0.0042,0.0038,0.0036,0.7605,0.0028
10979,0.0044,0.0027,0.0029,0.7834,0.0025
10980,0.0047,0.0041,0.0047,1.1728,0.0032
10981,0.0016,0.0012,0.0015,0.0858,0.0013
10982,0.0022,0.0016,0.0019,0.1675,0.0016
10983,0.0032,0.0027,0.0027,0.4156,0.0024
10984,0.0026,0.0021,0.0023,0.1925,0.0019
10985,0.0035,0.0028,0.003,0.6077,0.0025
10986,0.0032,0.0035,0.0028,0.2921,0.0025
10987,0.0032,0.0026,0.0028,0.4961,0.0022
10988,0.0022,0.0019,0.002,0.169,0.0018
